date,open,high,low,close,cap
2014-11-24 00:00,1.23917,1.24446,1.23734,1.24233,161003
2014-11-25 00:00,1.24231,1.24869,1.24018,1.24719,157606
2014-11-26 00:00,1.24716,1.25312,1.24437,1.2503,146311
2014-11-27 00:00,1.25029,1.25235,1.24482,1.24574,103474
2014-11-28 00:00,1.24574,1.24902,1.24263,1.24497,115811
2014-11-30 00:00,1.24631,1.24641,1.24272,1.24472,26388
2014-12-01 00:00,1.24471,1.25067,1.24194,1.24658,175018
2014-12-02 00:00,1.24659,1.24701,1.23769,1.23849,159169
2014-12-03 00:00,1.23849,1.239,1.23012,1.23074,169905
2014-12-04 00:00,1.23075,1.24563,1.22795,1.23813,210172
2014-12-05 00:00,1.23814,1.23837,1.22709,1.22825,142735
2014-12-07 00:00,1.22864,1.2303,1.22804,1.22896,20179
2014-12-08 00:00,1.22896,1.23439,1.22472,1.22977,153616
2014-12-09 00:00,1.22977,1.24475,1.2292,1.23738,202222
2014-12-10 00:00,1.23738,1.24951,1.2364,1.2458,190702
2014-12-11 00:00,1.24579,1.24861,1.23702,1.23943,192270
2014-12-12 00:00,1.23943,1.24851,1.23843,1.24595,156839
2014-12-14 00:00,1.2474,1.24777,1.24442,1.24478,30845
2014-12-15 00:00,1.24478,1.24786,1.24146,1.24536,172847
2014-12-16 00:00,1.24535,1.25699,1.24399,1.24945,219238
2014-12-17 00:00,1.24946,1.24975,1.23206,1.23488,197693
2014-12-18 00:00,1.23488,1.23524,1.22657,1.22867,176761
2014-12-19 00:00,1.22865,1.23022,1.22201,1.22265,127767
2014-12-21 00:00,1.22229,1.22484,1.22198,1.22476,14692
2014-12-22 00:00,1.22476,1.22725,1.22166,1.2234,103862
2014-12-23 00:00,1.2234,1.22456,1.21646,1.21776,104295
2014-12-24 00:00,1.21775,1.22201,1.21719,1.2204,52778
2014-12-25 00:00,1.2204,1.22283,1.22036,1.2217,12285
2014-12-26 00:00,1.22171,1.22205,1.21686,1.21777,40766
2014-12-28 00:00,1.21792,1.21932,1.21672,1.21901,14168
2014-12-29 00:00,1.21901,1.2221,1.21319,1.21361,99579
2014-12-30 00:00,1.21361,1.21873,1.21239,1.21656,99926
2014-12-31 00:00,1.21653,1.21666,1.20968,1.20976,67571
2015-01-01 00:00,1.21038,1.21073,1.20476,1.20575,21022
2015-01-02 00:00,1.20575,1.20697,1.20004,1.20017,104091
2015-01-04 00:00,1.19495,1.19761,1.18677,1.19491,32796
2015-01-05 00:00,1.19491,1.19762,1.18872,1.19465,151416
2015-01-06 00:00,1.19465,1.19687,1.18461,1.187,179195
2015-01-07 00:00,1.187,1.18966,1.18022,1.18246,181513
2015-01-08 00:00,1.18245,1.18312,1.17543,1.18032,151310
2015-01-09 00:00,1.18033,1.1846,1.17629,1.18406,154390
2015-01-11 00:00,1.18452,1.18699,1.1845,1.18611,18012
2015-01-12 00:00,1.18612,1.18708,1.17861,1.18573,166774
2015-01-13 00:00,1.18571,1.18582,1.17531,1.17746,193401
2015-01-14 00:00,1.17746,1.18464,1.17273,1.17843,209499
2015-01-15 00:00,1.17842,1.17875,1.15675,1.16388,300115
2015-01-16 00:00,1.16388,1.16487,1.146,1.15626,215531
2015-01-18 00:00,1.15515,1.15741,1.15515,1.1557,21189
2015-01-19 00:00,1.1557,1.16388,1.15514,1.15818,142882
2015-01-20 00:00,1.15818,1.1615,1.15405,1.1572,143936
2015-01-21 00:00,1.15719,1.16799,1.1547,1.16023,180053
2015-01-22 00:00,1.16022,1.16505,1.1316,1.1364,212473
2015-01-23 00:00,1.13641,1.13663,1.11146,1.1202,212075
2015-01-25 00:00,1.11521,1.12013,1.10979,1.11708,40320
2015-01-26 00:00,1.1171,1.12954,1.11689,1.12431,162829
2015-01-27 00:00,1.12431,1.14225,1.12237,1.13377,182314
2015-01-28 00:00,1.13377,1.13821,1.12725,1.12751,173422
2015-01-29 00:00,1.12754,1.13678,1.12619,1.1328,167751
2015-01-30 00:00,1.13279,1.13635,1.12783,1.12826,160589
2015-02-01 00:00,1.13112,1.13255,1.13005,1.13077,15514
2015-02-02 00:00,1.13077,1.13621,1.12922,1.13406,150679
2015-02-03 00:00,1.13407,1.15338,1.13124,1.14578,195664
2015-02-04 00:00,1.14578,1.14848,1.13039,1.13543,174147
2015-02-05 00:00,1.13544,1.14988,1.13316,1.14622,151033
2015-02-06 00:00,1.14622,1.14735,1.13119,1.13128,132100
2015-02-08 00:00,1.12957,1.13399,1.12953,1.13374,16243
2015-02-09 00:00,1.13374,1.13595,1.12703,1.13442,145584
2015-02-10 00:00,1.13441,1.13441,1.12729,1.13231,151144
2015-02-11 00:00,1.13231,1.13516,1.128,1.13097,153115
2015-02-12 00:00,1.13097,1.14228,1.13074,1.13994,169382
2015-02-13 00:00,1.13995,1.14427,1.138,1.13877,132889
2015-02-15 00:00,1.1399,1.14223,1.13891,1.14169,16331
2015-02-16 00:00,1.14169,1.1429,1.13193,1.1353,108105
2015-02-17 00:00,1.1353,1.14489,1.13371,1.14041,142739
2015-02-18 00:00,1.14042,1.14243,1.13339,1.14212,154606
2015-02-19 00:00,1.14212,1.145,1.13552,1.13676,134674
2015-02-20 00:00,1.13677,1.14297,1.1279,1.13773,169394
2015-02-22 00:00,1.13911,1.13961,1.13583,1.13845,13112
2015-02-23 00:00,1.13846,1.1385,1.12951,1.13322,122898
2015-02-24 00:00,1.13322,1.13581,1.12883,1.13443,160245
2015-02-25 00:00,1.13443,1.13886,1.13358,1.13666,146832
2015-02-26 00:00,1.13666,1.13796,1.11836,1.12122,171060
2015-02-27 00:00,1.12122,1.12451,1.11756,1.11953,152643
2015-03-01 00:00,1.11808,1.11867,1.11601,1.11743,16492
2015-03-02 00:00,1.11743,1.12405,1.11662,1.11955,128209
2015-03-03 00:00,1.11953,1.12175,1.11546,1.11757,141858
2015-03-04 00:00,1.11757,1.11775,1.10616,1.10714,156174
2015-03-05 00:00,1.10714,1.11142,1.09874,1.10208,170652
2015-03-06 00:00,1.10208,1.103,1.0839,1.0844,156796
2015-03-08 00:00,1.08302,1.08558,1.08228,1.08406,18779
2015-03-09 00:00,1.08405,1.09065,1.07878,1.07878,150235
2015-03-10 00:00,1.07879,1.08237,1.06679,1.06841,229370
2015-03-11 00:00,1.06841,1.06968,1.05041,1.05061,267806
2015-03-12 00:00,1.05062,1.06837,1.0494,1.06112,226491
2015-03-13 00:00,1.06112,1.06347,1.04624,1.04943,191314
2015-03-15 00:00,1.04701,1.05352,1.04697,1.05177,23596
2015-03-16 00:00,1.05177,1.06193,1.04983,1.05657,161600
2015-03-17 00:00,1.05659,1.06507,1.0552,1.06071,157156
2015-03-18 00:00,1.06071,1.10351,1.05799,1.08065,239446
2015-03-19 00:00,1.08064,1.08065,1.06128,1.06883,228186
2015-03-20 00:00,1.06884,1.08816,1.06564,1.0816,171212
2015-03-22 00:00,1.08404,1.08828,1.07838,1.08014,30754
2015-03-23 00:00,1.08011,1.09713,1.07673,1.09154,254733
2015-03-24 00:00,1.09154,1.10292,1.08904,1.0931,220744
2015-03-25 00:00,1.09312,1.10144,1.09069,1.09746,205392
2015-03-26 00:00,1.09747,1.10522,1.08564,1.08842,254229
2015-03-27 00:00,1.08841,1.09485,1.08011,1.08874,203317
2015-03-29 00:00,1.08861,1.0895,1.08549,1.087,22717
2015-03-30 00:00,1.087,1.08814,1.08098,1.08128,187570
2015-03-31 00:00,1.08127,1.08173,1.0713,1.07759,207942
2015-04-01 00:00,1.07759,1.07999,1.07184,1.07691,190062
2015-04-02 00:00,1.0769,1.0905,1.07661,1.08725,182587
2015-04-03 00:00,1.08725,1.1027,1.08669,1.09713,80694
2015-04-05 00:00,1.10004,1.10178,1.09738,1.09809,22725
2015-04-06 00:00,1.09808,1.10356,1.091,1.09398,110875
2015-04-07 00:00,1.094,1.09469,1.08032,1.08354,192211
2015-04-08 00:00,1.08356,1.08873,1.07605,1.07766,214177
2015-04-09 00:00,1.07766,1.07861,1.06377,1.06727,186924
2015-04-10 00:00,1.06727,1.06833,1.05679,1.06022,155517
2015-04-12 00:00,1.05853,1.0619,1.05847,1.05989,26315
2015-04-13 00:00,1.05988,1.0617,1.05203,1.05751,181357
2015-04-14 00:00,1.0575,1.07074,1.05315,1.06344,192246
2015-04-15 00:00,1.06344,1.07466,1.05708,1.07051,219028
2015-04-16 00:00,1.07049,1.08175,1.06247,1.07712,270851
2015-04-17 00:00,1.07711,1.08487,1.07335,1.08048,202170
2015-04-19 00:00,1.08186,1.0821,1.07887,1.08013,27938
2015-04-20 00:00,1.08013,1.08055,1.07124,1.07246,204298
2015-04-21 00:00,1.07246,1.07811,1.06599,1.0725,201601
2015-04-22 00:00,1.07249,1.08008,1.06914,1.0704,219984
2015-04-23 00:00,1.07039,1.08452,1.06659,1.07909,246321
2015-04-24 00:00,1.07908,1.09,1.07848,1.08706,204540
2015-04-26 00:00,1.08634,1.0878,1.08514,1.08515,25892
2015-04-27 00:00,1.08515,1.09266,1.08192,1.08813,193971
2015-04-28 00:00,1.08813,1.0991,1.08598,1.09725,215291
2015-04-29 00:00,1.09725,1.11879,1.09595,1.11085,267815
2015-04-30 00:00,1.11084,1.12662,1.10712,1.1208,278242
2015-05-01 00:00,1.12081,1.129,1.11746,1.11948,149072
2015-05-03 00:00,1.11918,1.12005,1.11764,1.11911,24736
2015-05-04 00:00,1.11911,1.12245,1.11228,1.11347,167595
2015-05-05 00:00,1.11347,1.12419,1.10663,1.12303,242521
2015-05-06 00:00,1.12304,1.137,1.12022,1.13453,238553
2015-05-07 00:00,1.13453,1.13916,1.12048,1.12114,260375
2015-05-08 00:00,1.12114,1.1288,1.1179,1.12015,209846
2015-05-10 00:00,1.11975,1.12065,1.11369,1.11401,37290
2015-05-11 00:00,1.11402,1.11963,1.1131,1.11616,202173
2015-05-12 00:00,1.11616,1.12787,1.11534,1.12404,223883
2015-05-13 00:00,1.12405,1.13827,1.12023,1.13581,229541
2015-05-14 00:00,1.13582,1.14447,1.13435,1.1406,258584
2015-05-15 00:00,1.1406,1.14669,1.13239,1.14484,203549
2015-05-17 00:00,1.14469,1.14492,1.1419,1.1434,26584
2015-05-18 00:00,1.1434,1.14468,1.12853,1.13,200219
2015-05-19 00:00,1.13,1.1321,1.11184,1.11437,227066
2015-05-20 00:00,1.11438,1.11462,1.10621,1.1122,251448
2015-05-21 00:00,1.11219,1.11813,1.10797,1.11333,222162
2015-05-22 00:00,1.11333,1.12083,1.10023,1.10074,191412
2015-05-24 00:00,1.10016,1.10095,1.09644,1.0988,29155
2015-05-25 00:00,1.0988,1.10067,1.09311,1.09447,95198
2015-05-26 00:00,1.09447,1.09485,1.08633,1.08851,223178
2015-05-27 00:00,1.08851,1.0929,1.08192,1.0908,222691
2015-05-28 00:00,1.09079,1.09742,1.08671,1.09554,225229
2015-05-29 00:00,1.09555,1.10062,1.09258,1.09831,193449
2015-05-31 00:00,1.09803,1.09885,1.09304,1.09522,26648
2015-06-01 00:00,1.09522,1.0979,1.08873,1.09255,220195
2015-06-02 00:00,1.09256,1.11942,1.09181,1.11553,258042
2015-06-03 00:00,1.11553,1.1285,1.10794,1.12728,252953
2015-06-04 00:00,1.12728,1.13798,1.11798,1.12079,265568
2015-06-05 00:00,1.12079,1.12801,1.10495,1.11124,213417
2015-06-07 00:00,1.10966,1.11122,1.10842,1.11006,23974
2015-06-08 00:00,1.11006,1.13317,1.1087,1.13222,224496
2015-06-09 00:00,1.13223,1.13454,1.1214,1.1284,221282
2015-06-10 00:00,1.12842,1.13865,1.126,1.13023,241891
2015-06-11 00:00,1.13023,1.13315,1.1182,1.12622,205912
2015-06-12 00:00,1.12621,1.12965,1.11512,1.12648,197590
2015-06-14 00:00,1.12102,1.1231,1.11949,1.12165,27184
2015-06-15 00:00,1.12165,1.12944,1.11891,1.12772,199634
2015-06-16 00:00,1.12771,1.13298,1.12048,1.12587,186442
2015-06-17 00:00,1.12587,1.13718,1.12065,1.13633,223870
2015-06-18 00:00,1.13631,1.14364,1.13383,1.13738,232453
2015-06-19 00:00,1.13741,1.13748,1.1292,1.13487,152189
2015-06-21 00:00,1.13771,1.13854,1.13575,1.13774,19021
2015-06-22 00:00,1.13775,1.14102,1.12549,1.12707,189573
2015-06-23 00:00,1.12711,1.12833,1.11351,1.11835,203446
2015-06-24 00:00,1.11836,1.12347,1.11689,1.12146,190471
2015-06-25 00:00,1.12147,1.12276,1.11537,1.11891,162128
2015-06-26 00:00,1.11896,1.12197,1.11301,1.11625,146878
2015-06-28 00:00,1.10049,1.10325,1.09545,1.10172,46872
2015-06-29 00:00,1.10171,1.12783,1.09851,1.11901,229457
2015-06-30 00:00,1.11901,1.12435,1.11124,1.11379,202193
2015-07-01 00:00,1.11379,1.11713,1.10321,1.10724,193784
2015-07-02 00:00,1.10724,1.11214,1.1048,1.10965,172389
2015-07-03 00:00,1.10965,1.11177,1.1065,1.11092,112094
2015-07-05 00:00,1.09932,1.10566,1.0969,1.10351,42414
2015-07-06 00:00,1.10351,1.10954,1.10017,1.10287,181927
2015-07-07 00:00,1.10287,1.10517,1.09163,1.09865,238986
2015-07-08 00:00,1.09866,1.10927,1.09864,1.10768,222165
2015-07-09 00:00,1.10769,1.11249,1.09915,1.10907,194268
2015-07-10 00:00,1.10906,1.12157,1.10785,1.11519,175178
2015-07-12 00:00,1.10922,1.11518,1.10918,1.11316,27119
2015-07-13 00:00,1.11314,1.11968,1.0974,1.10032,210957
2015-07-14 00:00,1.10032,1.10832,1.09653,1.10057,193309
2015-07-15 00:00,1.10057,1.10355,1.09125,1.09373,195157
2015-07-16 00:00,1.09375,1.09482,1.08553,1.0902,191170
2015-07-17 00:00,1.0902,1.09069,1.08279,1.08279,147402
2015-07-19 00:00,1.08295,1.0844,1.08204,1.08244,19993
2015-07-20 00:00,1.08245,1.08702,1.08086,1.08275,157076
2015-07-21 00:00,1.08275,1.09685,1.08116,1.09263,212109
2015-07-22 00:00,1.09264,1.09666,1.08693,1.09513,188193
2015-07-23 00:00,1.09514,1.10179,1.09235,1.09654,193230
2015-07-24 00:00,1.09654,1.09957,1.09253,1.09812,126829
2015-07-26 00:00,1.09813,1.10144,1.09689,1.1003,21837
2015-07-27 00:00,1.1003,1.11292,1.09983,1.10782,188397
2015-07-28 00:00,1.10783,1.10847,1.10221,1.10814,159296
2015-07-29 00:00,1.10815,1.10828,1.09592,1.09749,183417
2015-07-30 00:00,1.09748,1.09847,1.08933,1.09479,173097
2015-07-31 00:00,1.09478,1.1114,1.09211,1.09841,168716
2015-08-02 00:00,1.09705,1.09859,1.09652,1.09847,17984
2015-08-03 00:00,1.09847,1.09957,1.09324,1.09454,149779
2015-08-04 00:00,1.09455,1.09875,1.08482,1.08617,181277
2015-08-05 00:00,1.08618,1.09342,1.08481,1.09123,194488
2015-08-06 00:00,1.09122,1.09439,1.08737,1.09122,153996
2015-08-07 00:00,1.09122,1.09783,1.08553,1.09647,159018
2015-08-09 00:00,1.09627,1.09741,1.09502,1.09642,14872
2015-08-10 00:00,1.09643,1.10414,1.09254,1.0981,160148
2015-08-11 00:00,1.09811,1.10882,1.09604,1.1056,180993
2015-08-12 00:00,1.1056,1.12133,1.10551,1.11318,201148
2015-08-13 00:00,1.11319,1.11657,1.108,1.11472,163674
2015-08-14 00:00,1.11473,1.11887,1.10978,1.11079,126228
2015-08-16 00:00,1.11155,1.11177,1.10905,1.10909,17798
2015-08-17 00:00,1.10909,1.11249,1.10588,1.10779,130674
2015-08-18 00:00,1.10778,1.10938,1.10175,1.10434,129454
2015-08-19 00:00,1.10435,1.11484,1.10178,1.11356,162484
2015-08-20 00:00,1.11356,1.12894,1.11072,1.12833,176708
2015-08-21 00:00,1.12832,1.13887,1.12409,1.13828,166689
2015-08-23 00:00,1.13748,1.14983,1.13692,1.1474,48533
2015-08-24 00:00,1.1474,1.17139,1.14202,1.15411,285987
2015-08-25 00:00,1.1541,1.15779,1.13968,1.15111,242609
2015-08-26 00:00,1.15112,1.15243,1.12914,1.13487,243114
2015-08-27 00:00,1.13486,1.13644,1.1203,1.12611,221172
2015-08-28 00:00,1.12611,1.13097,1.11559,1.118,157973
2015-08-30 00:00,1.11703,1.12458,1.11693,1.12349,28888
2015-08-31 00:00,1.12348,1.12771,1.11803,1.12712,152075
2015-09-01 00:00,1.12713,1.1332,1.12334,1.12852,211556
2015-09-02 00:00,1.12853,1.1294,1.12052,1.12141,172117
2015-09-03 00:00,1.12139,1.12434,1.10873,1.11244,177259
2015-09-04 00:00,1.11245,1.11895,1.10898,1.11499,148413
2015-09-06 00:00,1.11627,1.11741,1.11421,1.11492,26451
2015-09-07 00:00,1.11491,1.11778,1.11213,1.11695,119834
2015-09-08 00:00,1.11696,1.12296,1.11525,1.11776,179307
2015-09-09 00:00,1.11776,1.12446,1.11317,1.12162,201857
2015-09-10 00:00,1.12162,1.13018,1.11717,1.12838,194495
2015-09-11 00:00,1.12838,1.13495,1.12542,1.13348,141089
2015-09-13 00:00,1.13311,1.13593,1.13265,1.13495,25494
2015-09-14 00:00,1.13493,1.13732,1.12834,1.13258,164450
2015-09-15 00:00,1.13258,1.13287,1.12588,1.12974,165911
2015-09-16 00:00,1.12974,1.13204,1.1214,1.12999,170395
2015-09-17 00:00,1.13,1.14413,1.12846,1.13937,205840
2015-09-18 00:00,1.13937,1.14599,1.12694,1.12974,161739
2015-09-20 00:00,1.12807,1.13146,1.12807,1.13037,27192
2015-09-21 00:00,1.13037,1.13299,1.11812,1.11985,162771
2015-09-22 00:00,1.11986,1.12075,1.11051,1.11363,170238
2015-09-23 00:00,1.11363,1.12129,1.11071,1.11917,164721
2015-09-24 00:00,1.11917,1.12958,1.116,1.11681,189717
2015-09-25 00:00,1.11681,1.12131,1.11161,1.11922,143875
2015-09-27 00:00,1.11831,1.12144,1.11831,1.11939,19365
2015-09-28 00:00,1.11939,1.12637,1.11468,1.125,189545
2015-09-29 00:00,1.125,1.12813,1.11939,1.12536,202706
2015-09-30 00:00,1.12537,1.12603,1.11548,1.11554,189981
2015-10-01 00:00,1.11555,1.1209,1.11351,1.11826,165247
2015-10-02 00:00,1.11826,1.13183,1.11505,1.12077,158793
2015-10-04 00:00,1.12173,1.1247,1.1207,1.12355,29340
2015-10-05 00:00,1.12355,1.12892,1.1172,1.11821,158080
2015-10-06 00:00,1.11821,1.12841,1.11738,1.1277,155319
2015-10-07 00:00,1.12771,1.12813,1.12115,1.12527,177331
2015-10-08 00:00,1.12527,1.13273,1.12382,1.12829,180994
2015-10-09 00:00,1.12827,1.13871,1.12723,1.13571,143228
2015-10-11 00:00,1.13603,1.13776,1.13544,1.13731,31479
2015-10-12 00:00,1.13729,1.13968,1.13442,1.13634,123553
2015-10-13 00:00,1.13634,1.1411,1.13553,1.13887,159418
2015-10-14 00:00,1.13889,1.14905,1.13832,1.14857,184761
2015-10-15 00:00,1.14857,1.1495,1.13588,1.13805,182002
2015-10-16 00:00,1.13805,1.1395,1.13344,1.13466,127742
2015-10-18 00:00,1.13552,1.13782,1.13513,1.1357,25603
2015-10-19 00:00,1.1357,1.13789,1.13058,1.13346,122942
2015-10-20 00:00,1.13345,1.13871,1.1324,1.13616,134550
2015-10-21 00:00,1.13617,1.13775,1.13299,1.13472,144052
2015-10-22 00:00,1.1347,1.13494,1.10719,1.11178,219318
2015-10-23 00:00,1.11181,1.11398,1.09966,1.10165,174185
2015-10-25 00:00,1.1002,1.10387,1.09993,1.10387,29613
2015-10-26 00:00,1.10387,1.10693,1.10039,1.1062,145433
2015-10-27 00:00,1.10621,1.10784,1.10251,1.10368,148684
2015-10-28 00:00,1.10371,1.10956,1.08969,1.09249,183020
2015-10-29 00:00,1.09248,1.09978,1.09166,1.09838,190502
2015-10-30 00:00,1.09838,1.10722,1.09655,1.10044,153309
2015-11-01 00:00,1.10354,1.10377,1.1018,1.10274,22921
2015-11-02 00:00,1.10274,1.10525,1.10002,1.10119,138374
2015-11-03 00:00,1.10122,1.10301,1.09363,1.09488,169993
2015-11-04 00:00,1.09488,1.09577,1.08442,1.08682,174972
2015-11-05 00:00,1.08681,1.08972,1.08336,1.08865,168555
2015-11-06 00:00,1.08865,1.08879,1.07056,1.07377,167722
2015-11-08 00:00,1.07284,1.07693,1.07195,1.07658,24043
2015-11-09 00:00,1.07658,1.07899,1.07266,1.07477,187441
2015-11-10 00:00,1.07476,1.07665,1.06744,1.07609,169883
2015-11-11 00:00,1.07608,1.07803,1.07059,1.07637,162795
2015-11-12 00:00,1.07638,1.083,1.06912,1.07893,202544
2015-11-13 00:00,1.07894,1.08078,1.0714,1.07701,155194
2015-11-15 00:00,1.07397,1.07452,1.06868,1.07209,42821
2015-11-16 00:00,1.07208,1.0758,1.06584,1.0664,177737
2015-11-17 00:00,1.06642,1.06792,1.06308,1.06322,190029
2015-11-18 00:00,1.06322,1.07177,1.06168,1.06989,186437
2015-11-19 00:00,1.06989,1.07629,1.06671,1.0715,196174
2015-11-20 00:00,1.07149,1.07281,1.06398,1.0645,163903
2015-11-22 00:00,1.06383,1.0646,1.06004,1.0615,30671
2015-11-23 00:00,1.0615,1.06567,1.05926,1.0635,173263
2015-11-24 00:00,1.06351,1.06769,1.06196,1.06692,183910
2015-11-25 00:00,1.06691,1.06892,1.0566,1.06231,191781
2015-11-26 00:00,1.06233,1.0625,1.05999,1.06103,108902
2015-11-27 00:00,1.06103,1.0638,1.05684,1.05923,120753
2015-11-29 00:00,1.05883,1.05939,1.05705,1.05851,22769
2015-11-30 00:00,1.05852,1.05968,1.05579,1.05772,170152
2015-12-01 00:00,1.05772,1.0637,1.05714,1.06185,207517
2015-12-02 00:00,1.06185,1.06324,1.05508,1.05957,217228
2015-12-03 00:00,1.05957,1.09812,1.0522,1.09257,306647
2015-12-04 00:00,1.09257,1.09507,1.08361,1.08818,230852
2015-12-06 00:00,1.08703,1.08871,1.0854,1.08614,24114
2015-12-07 00:00,1.08613,1.08726,1.0796,1.0856,179727
2015-12-08 00:00,1.0856,1.0914,1.08406,1.09071,202869
2015-12-09 00:00,1.09072,1.10426,1.0903,1.10097,222046
2015-12-10 00:00,1.10097,1.10102,1.09252,1.09296,188939
2015-12-11 00:00,1.09296,1.10307,1.09295,1.09928,177809
2015-12-13 00:00,1.09836,1.09926,1.09568,1.09608,33374
2015-12-14 00:00,1.09606,1.10485,1.09455,1.10037,222525
2015-12-15 00:00,1.10039,1.10596,1.09046,1.09433,208860
2015-12-16 00:00,1.09433,1.10116,1.08424,1.08428,245761
2015-12-17 00:00,1.08429,1.08782,1.08026,1.0843,195241
2015-12-18 00:00,1.0843,1.08745,1.08049,1.08632,181744
2015-12-20 00:00,1.08539,1.0883,1.08483,1.08647,26236
2015-12-21 00:00,1.0865,1.09389,1.08479,1.09165,181135
2015-12-22 00:00,1.09166,1.09842,1.09022,1.09396,157957
2015-12-23 00:00,1.09395,1.09479,1.087,1.09361,133860
2015-12-24 00:00,1.09361,1.09679,1.09265,1.09566,70641
2015-12-25 00:00,1.09568,1.09734,1.09504,1.09646,2039
2015-12-27 00:00,1.09528,1.09749,1.09479,1.09748,20807
2015-12-28 00:00,1.09747,1.09923,1.09559,1.09782,110963
2015-12-29 00:00,1.09783,1.09917,1.08991,1.09291,134290
2015-12-30 00:00,1.09292,1.09436,1.0902,1.09262,122943
2015-12-31 00:00,1.0926,1.0935,1.08529,1.08545,93898
2016-01-03 00:00,1.0873,1.08756,1.08272,1.08687,24715
2016-01-04 00:00,1.08688,1.09463,1.07812,1.0819,192695
2016-01-05 00:00,1.0819,1.08365,1.07107,1.07513,214140
2016-01-06 00:00,1.07513,1.08254,1.07148,1.08186,226693
2016-01-07 00:00,1.08188,1.09401,1.0771,1.08836,251865
2016-01-08 00:00,1.08836,1.09299,1.08033,1.09235,191973
2016-01-10 00:00,1.09172,1.09697,1.09172,1.09201,35426
2016-01-11 00:00,1.09201,1.09337,1.0841,1.08742,208834
2016-01-12 00:00,1.08743,1.09002,1.08113,1.08313,242973
2016-01-13 00:00,1.08314,1.08956,1.08049,1.08794,260212
2016-01-14 00:00,1.08793,1.09432,1.08346,1.08795,277731
2016-01-15 00:00,1.08795,1.09846,1.08606,1.0915,278185
2016-01-17 00:00,1.09218,1.09276,1.08923,1.08948,42164
2016-01-18 00:00,1.08947,1.09093,1.08689,1.08937,183790
2016-01-19 00:00,1.08937,1.09442,1.08595,1.0942,280449
2016-01-20 00:00,1.09419,1.0976,1.08671,1.08766,322213
2016-01-21 00:00,1.08767,1.0921,1.0778,1.08454,375631
2016-01-22 00:00,1.08455,1.08629,1.07892,1.07947,294705
2016-01-24 00:00,1.07913,1.08147,1.07893,1.08116,33243
2016-01-25 00:00,1.08117,1.08592,1.08058,1.08494,280832
2016-01-26 00:00,1.08494,1.08743,1.08187,1.08646,287295
2016-01-27 00:00,1.08646,1.09164,1.08528,1.089,305801
2016-01-28 00:00,1.08901,1.09676,1.08697,1.09267,319443
2016-01-29 00:00,1.09265,1.09485,1.081,1.083,312073
2016-01-31 00:00,1.0831,1.08487,1.08147,1.08467,41375
2016-02-01 00:00,1.08467,1.09128,1.08411,1.08989,287418
2016-02-02 00:00,1.08989,1.09399,1.08924,1.09233,288128
2016-02-03 00:00,1.09232,1.11455,1.09038,1.10878,365498
2016-02-04 00:00,1.10877,1.12389,1.10696,1.11952,368137
2016-02-05 00:00,1.11954,1.1247,1.11088,1.11561,294265
2016-02-07 00:00,1.1142,1.11497,1.1134,1.11362,33240
2016-02-08 00:00,1.11363,1.12376,1.10865,1.12342,366386
2016-02-09 00:00,1.12341,1.13379,1.11624,1.12948,400673
2016-02-10 00:00,1.12952,1.13202,1.11606,1.12868,421810
2016-02-11 00:00,1.12868,1.13762,1.1275,1.13118,411348
2016-02-12 00:00,1.1312,1.13248,1.12141,1.12532,305956
2016-02-14 00:00,1.12347,1.12499,1.12154,1.12207,48204
2016-02-15 00:00,1.12208,1.12296,1.1128,1.116,254888
2016-02-16 00:00,1.116,1.11931,1.11188,1.1148,326163
2016-02-17 00:00,1.11479,1.1179,1.1106,1.11379,336165
2016-02-18 00:00,1.1138,1.11497,1.1071,1.11232,343869
2016-02-19 00:00,1.11233,1.11392,1.10669,1.11284,291852
2016-02-21 00:00,1.11103,1.11246,1.1104,1.11105,43966
2016-02-22 00:00,1.11105,1.11187,1.10032,1.10445,317948
2016-02-23 00:00,1.10444,1.10527,1.09901,1.10226,327244
2016-02-24 00:00,1.10225,1.10461,1.09573,1.10222,369144
2016-02-25 00:00,1.10221,1.10635,1.09867,1.10609,342252
2016-02-26 00:00,1.10607,1.10683,1.09116,1.093,298189
2016-02-28 00:00,1.09159,1.09355,1.09117,1.09237,50349
2016-02-29 00:00,1.09238,1.09625,1.08593,1.08825,339444
2016-03-01 00:00,1.08825,1.08935,1.08342,1.08619,345918
2016-03-02 00:00,1.08619,1.0876,1.08255,1.08596,340808
2016-03-03 00:00,1.08595,1.09727,1.08536,1.09442,333261
2016-03-04 00:00,1.09442,1.10434,1.09034,1.10055,304673
2016-03-06 00:00,1.09886,1.09972,1.09838,1.09882,41962
2016-03-07 00:00,1.09883,1.10287,1.094,1.1022,315404
2016-03-08 00:00,1.10221,1.10578,1.09738,1.09759,319099
2016-03-09 00:00,1.09759,1.10349,1.09461,1.09867,333679
2016-03-10 00:00,1.09868,1.12179,1.08222,1.11709,389634
2016-03-11 00:00,1.11708,1.11933,1.10803,1.11468,293049
2016-03-13 00:00,1.11355,1.11763,1.11339,1.11574,42690
2016-03-14 00:00,1.11575,1.11666,1.10779,1.11051,308259
2016-03-15 00:00,1.1105,1.11248,1.10719,1.10984,380601
2016-03-16 00:00,1.10984,1.12421,1.10579,1.122,357692
2016-03-17 00:00,1.122,1.13425,1.12164,1.13197,392064
2016-03-18 00:00,1.13197,1.1322,1.12562,1.12696,282595
